batch,index,music,hashtag,author,likes,comments,shares,saves
2,5,original sound - Rednexican,"petsoftiktok, snakes, animalsoftiktok, fyp, snakesoftiktok, snakelover",azgurl4ever,1400000,11400,51900,6187
2,6,"Fine, I'll Do It Myself - turkunsesii",igmirandahhmarie,mirandamarieox,320800,2156,28500,3765
2,7,original sound - The Relationship Hub,"viral, couple, fyp",isaacandandrea9,184600,709,10400,1080
2,8,original sound - 𝟓🌟𝐉𝐃...,"fyppppppppppppppppppppppp, fyp%E3%82%B7, fakebaby, ivitasiliconebaby, vollence, viral, ebay, delilah",joy..babez7,70,35,6,0
2,9,The Months of the Year - 2014 Version - The Kiboomers,,xoteam,45000,246,2517,74
2,10,original sound - mckinley richardson,@mckinleyxrichardson,mckinleyrichardson,10200,55,765,9
2,11,original sound - OFF™,fyp,lelasohna,27700,281,7059,475
2,12,original sound - Alex,,itsyourgirlavaa,452600,1640,67700,17800
2,13,Your a gay person who meat rides if you use this - ⋆ 🎀 𝐵𝓊𝓃𝓃𝒾𝒸𝓊𝓁𝒶 🎀 ⋆,"drawing, relatable, digitalart, ibispaintx, fyp, pov, digitalartist, meme, marriage, firsttime, lmao, jk, or, maybe, not",takusart,126100,2006,29500,2402
2,14,Originalton - mar,,mar_milne_,407600,1021,41100,2404
2,15,original sound - Mia Dio,"fyp, dating, husband, rich",miadio,241700,1918,7510,1584
2,16,TEACH ME HOW TO DRILL - Lil Mabu & Fivio Foreign,"lilmabu, fivioforeign, hood, viral, nerd",lilmabu,2400000,9266,146100,16300
2,17,FUNKED UP by XXANTERIA and ISQ UNRELEASED - ku,"lego, hulkbuster",ema_bb0,695100,2587,86600,5781
2,18,GoodGooglyMooglyyy - Undergroundmusiclover,"fyp, dating, foryou, lesbiansoftiktok, lgbtq",zashiasantiago,1100000,2796,68500,13700
2,19,original sound - annabelle gesson,,annabellegesson,82200,1132,8057,331
2,20,nonono - [☑️] CAPRI,"fyp, erich",fundsgettingrich,200300,0,17100,443
