batch,index,music,hashtag,author,likes,comments,shares,saves
3,18,sonido original - Kimberly Loaiza,,kimberly.loaiza,1900000,6008,97000,2824
3,20,original sound - 승빈Seungbin,,hwangseungbin29,2100000,13800,141200,19500
3,24,Let's Go - Key Glock,"fyp, abrahamcreates, viral, school, andriod, iphone",abrahamcreates,256800,2916,39600,2287
4,0,GoodGooglyMooglyyy - Undergroundmusiclover,greenscreen,alexaaa_rose_,3100000,17600,126300,45100
4,5,original sound - 𓆩♡𓆪,"@sturniolosxt, fyp, mattsturniolo, chrissturniolo, nicksturmiolo, madiflipowicz, edit, sturniolo, foryou, foryoupage, sturniolomega, stopnamecalling",sturniolomega,9391,142,3203,55
4,6,som original - jv triste - JVN,"textyou, girls, butterflies, boysfacts, turnons, secrets, advice, boys, feelings, crush, attractive, flirt",ptkadvice,108100,671,12100,15500
4,7,original sound - user1328056561180,"pov, fyp%E3%82%B7, fyp, foryou, funnyvideos, foryoupage, storytime, xbcyza",ftugyygios,8898,4,202,6
5,1,original sound - KEEMOKAZI,onthisday,keemokazi,294500,1675,30800,998
5,2,original sound - Nikko Ortiz,,nikkoortizofficial,102700,605,7918,3600
5,3,sweet caroline but dark academia - fingerbib,"fyp, moonball, satisfying, tiktokmademebuyit, fidgettoys",leagionofrobots,671600,28400,34600,2681
5,4,original sound - NFL💔LEE,"jaleel, jaleelsisterjada, jaleelbrotherjeremiah, jaleelbrotherjayden, fyp, fyp%E3%82%B7, foryourpage, foryoupage, foryou",nofakelove_lee,115800,3166,10700,2104
5,5,original sound - Z,"isthatavape, ah, idk, crwzy, fyp",kaz0hx,1400000,4865,100000,13700
5,7,Love You So - The King Khan & BBQ Show,,czerbeoim,10100,261,1232,95
5,9,original sound - The Trench Family <3,"shorts, thetrenchfamily, family, familyguy, parents, son, fyp",thetrenchfamily_clips,42100,280,4094,436
5,10,original sound - Jessica E,"niece, sheshilarious, tiktok, auntandniecelove, funny, mybaby, whenyourethecoolaunt, bet, yougotgames, duo",_jikkaa,2600000,5168,91000,30600
5,13,Candyman (Ultimix Mixshow) - Christina Aguilera,,lexibrookerivera,1900000,14000,187500,17700
5,14,الصوت الأصلي - MR BLUE,"stitch, stitchlover, halloween, christmas, tiktok, foryou, explore, collectionstitch, stitchstuff, liloandstitch, stitchandangel, ohana, disney, edits, artdigital, edit",mr.blue.heart,62100,19700,9061,271
5,17,original sound - angie,,theofficial.jale,28000,89,1570,23
5,18,orijinal ses - caner,"takelookmygirlfriend, fyp%E3%82%B7%E3%82%9Aviral, viralvideo, doratheexplorer, fyp%E3%82%B7%E3%82%9A, jayjay, foryoupage, fyp%E3%82%B7, rizz",lauren__jayden,1700000,29900,227500,60400
5,21,original sound - Zakeya_95,"bionic, cikids, cimom, cochlearimplants, cilife, foryou, foryoupage, grateful, blessed",zakeya_95,132300,823,9840,362
5,22,original sound - mercy baby,"babytiktok, fuunyvideo, foryou, fyp%E3%82%B7%E3%82%9Aviral, kidsoftiktok, foryoupage, tiktok, goviral, funnyvideos",mercym565,3400000,8502,246000,66100
5,23,nhạc nền - Thuyhauk2018,"foryourpage, fyp%E3%82%B7, funnyvideos, lol, memes, laugh, funnytiktok, viralvideo, fyp, tiktok, trending, tiktokviral, foryou, viral, foryoupage, learnontiktok, disney, reels, reelsviral, smile, hug, fyp, schule, spass, international, world, cool, memory, brain, games, school, smartkids, smart, fun, kinder, surprise, newyork, america",thuyhauk2018,141600,1189,17500,17600
5,24,som original - Pr1nces4👑,,pr1nces4.ff,151400,1598,13200,554
5,25,New Home - Frozen Silence,"fyp, elementaryschool, kid, 08, dentist, satire, relatable",i.think.im.emo,76200,607,10900,175
1,0,som original - W&K,tutorial,twinmelody,513400,1003,16000,618
1,1,original sound - Matt Rife,"comedy, standup, standupcomedy, funny, mattrife, improv, crowdwork",matt_rife,2300000,6075,165400,93400
1,4,original sound - Katie Knight,"daddysgirl, weddingtiktok, westernwedding, bohowedding, rusticwedding, gartertoss",katie_t15,1200000,0,96100,59400
1,7,original sound - It’Sarah 💜,"slime, slimes, slimeasmr, squishy, viral, trend, fyp%E3%82%B7",itsarah_official,21000,2680,3451,1019
2,0,Free Mind - Tems,fyp,sailorkinsley,4099999,8627,163300,18900
2,1,original sound - bladebrella.com,,bladebrella.com,613600,3127,70300,10200
2,2,Originalton - FNNYVDS,"animals, funny, guineapig, viral",fnnyvdss,838800,2660,93600,12700
2,11,original sound - sweetnsour,,sweetnsour.official,274700,2152,26600,1214
2,13,original sound - Logan Micke,loganmicke,loganmicke,87400,461,6311,81
2,14,original sound - Hedgehog World,,._.anna._.ka,963400,6270,69500,6958
2,15,original sound - Morgan Brown,"dallashairstylist, skinremoval, skinpeeling, fyp, blackgirltiktok, skincareasmr",beautybymorganeliz,851100,42400,80300,23300
2,16,original sound - ✨𝕤𝕡𝕒𝕣𝕜𝕝𝕖 + 𝚌𝚑𝚊𝚘𝚜✨,"sephora, sephorakids, mannersmatter, parenting, parentingdoneright, sephorahaul, howto, trending, shopping, fy, capcut",sparkleandchaos,323300,2892,21500,954
2,17,original sound - The Relationship Hub,"samandjess, couples, youneedahug",samandjessofficial,373400,715,22200,5271
2,18,original sound - billy,"lifestyle, party, drinking, vape, fun, holidays",billyvsco,166500,1108,7091,676
2,19,original sound - Jacob Hoff,@samanthawynngreenstone,jacobmhoff,189800,14400,17800,2764
2,20,original sound - Jack,"fyp, funny, couplegoals, relatable, fun, humor, trending, love, viral, cute, relationship, pregnant",makayla.domagalski1,46200,73,1989,304
