batch,index,music,hashtag,author,likes,comments,shares,saves
4,4,Love You So - The King Khan & BBQ Show,"viral, valentinesday, fyp, boyfriend",andrea.lopez44,173500,542,0,0
4,5,Jealous - <3,fyp,littlemissscorpioo_,454900,3279,0,0
4,8,original sound - stocksandbonds,"@icespicee, @power1051, powerhouse1051, icespice, icespicefan, powerhousenyc, icespiceeedit, icespicecult, fyp%E3%82%B7%E3%82%9Aviral, explore, fyp, munchkins, foryou",stocksandbonds212,777400,6855,0,0
4,9,original sound - Kyra & Kali’s Mom,"canadian, wearecanadian, ohcanada, canadatiktok, montrealtiktok, quebectiktok, relatable, pov",kurly_kyra,11900,265,0,0
4,10,original sound - 3musketeers,"goviral, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, content, fyp, relatable, date",ilovekk444,97500,242,0,0
4,12,original sound - Jay,"pourtoi, explore, viral, basketballplayer, outfit, dance",yohan_lbt,3544,34,0,0
4,15,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,kingminion_8,4600000,17100,0,0
4,18,original sound - haileena,"fyp, viral",prettyyluhthug,72800,260,0,0
4,20,original sound - icy,,ucantfindicy,90500,623,0,0
4,21,original sound - ❥ 🇪🇸◟خويلد ؟,"pianogirl, pianoteacher, biden, prettybabe",torypiex,181900,1320,0,0
4,22,original sound - DESTINY ARMONIE,"@notdjay.a, familystairchallenge, cousins, cabintrip, usherchallenege, badromancechallenge, singing, riffchallenge",destinyarmonie,54600,361,0,0
4,23,Wild thoughts - Spe3dupaudiosforyou,,jiah.khann,223700,944,0,0
4,24,original sound - xylo,"@stickyrice14, relatable, meow, asian, joke",calpzxx,118200,1606,0,0
4,25,original sound - saraphiah,,saraphiahm,3700000,6464,0,0
5,2,sonido original - halo,"@she.want.me11, pourtoi, explore, viral, basketballplayer, outfit, dance, florida, fyp%E3%82%B7, fyp, basketball, seakers, dayone",yohan_lbt,2755,25,228,8
5,3,How to Dress Like Lil Yachty - Jhalfaday,"lilyachty, howtodress, fashion, outfit, fyp%E3%82%B7, viral, trend",tori.dastarsylist,44600,143,5153,81
5,4,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184200,1469,8942,402
5,5,Back Lit - Rod Wave,,slimelifejay7,25200,87,2008,81
5,7,GoodGooglyMooglyyy - Undergroundmusiclover,"foryoupage, viralllllll, fyp%E3%82%B7, viral, blowthisup, relatable",theyluvmadi_2,70600,285,6020,211
5,10,original sound - kelly gallo,interview,kellyxgallo,23900,106,1403,25
5,11,original sound - SpongeBob background music,"lgbt, lgbtq, lgbtqtiktok, twins, twinning",ohknoworries,337700,2253,13500,1652
5,13,original sound - sav,"howmuchimade, coutingtips, hooters, hootersgirl, birthday, foryou, fyp%E3%82%B7",savwayy,872200,1811,36700,2438
5,14,original sound - fun in 5th!,"teachersoftiktok, teacher, ootd, teachersbelike, classroom, teachersontiktok, teacherootd, 5thgrade",fun.in.5th,127600,604,15700,784
5,15,original sound - Ruck‼️,"foryou, viral, crush, friends",thesimp5onfamily,189200,1692,18600,2025
5,16,orijinal ses - caner,"fyp, mylove, grandad, wholesome, takealookofmygirlfriend",grandadfrankk,3600000,12500,155800,43000
5,19,original sound - HardcoreItalians,,hardcoreitalians,139700,4577,10600,2520
5,22,Rock With It by Saucy Santana - Saucy Santana,"fyp, foryou, foryoupage, caseynicola, lgbt, couplestiktok, lesbiansoftiktok, lesbian, couple, girlfriend",caseynicolaxx,29600,107,854,62
1,0,original sound - 🎥 Hippie.Cinema📚,"mariokart, elmodriving, notcompetativeatall, switchgames, fyp, gamertiktok, @saradubisz, @luiscarlos778m",hippie.cinema,124400,395,13200,11900
